,query_key,k,similarity
0,avatars___20210810--1306--FXN596,0,0.01675248146057129
1,avatars___20210817--0900--NRE683,0,0.014293789863586426
2,avatars___20210818--1332--CDR970,0,0.003738224506378174
3,avatars___20210819--0903--DOT682,0,0.009834051132202148
4,avatars___20210827--0906--KDA058,0,0.006134212017059326
5,avatars___20210831--0815--XJT672,0,0.002431631088256836
6,avatars___20210901--0833--LAS440,0,0.003572702407836914
7,avatars___20210902--0817--IFG774,0,0.0004737377166748047
8,avatars___20210922--0839--UHV563,0,0.0033594369888305664
9,avatars___20210928--0843--PAK800,0,0.021424055099487305
10,avatars___20210929--0827--MCR809,0,0.0009050965309143066
11,avatars___20210929--1334--SKB942,0,0.0015191435813903809
12,avatars___20211001--0855--KJJ701,0,0.006826877593994141
13,avatars___20211001--1304--XMY093,0,0.02495521306991577
14,avatars___20211006--0836--EID363,0,0.0012188553810119629
15,avatars___20220114--0820--JZE802,0,0.0013883709907531738
16,avatars___20220202--0844--THN461,0,0.00020802021026611328
17,avatars___20220214--0846--HOS732,0,0.00021314620971679688
18,avatars___20220215--0801--ONK705,0,0.024438977241516113
19,avatars___20220216--1324--ZSE894,0,0.03062671422958374
20,avatars___20220218--0839--XIT043,0,0.0007569789886474609
21,avatars___20220303--1247--TAY503,0,0.0010045766830444336
22,avatars___20220304--1320--NNQ107,0,0.00136488676071167
23,avatars___20220307--1342--RGA575,0,0.0015230178833007812
24,avatars___20220310--1128--ZSC414,0,0.00358659029006958
25,avatars___20220310--1336--XRZ540,0,0.0030708909034729004
26,avatars___20220311--1115--NFU480,0,0.002233445644378662
27,avatars___20220314--1116--KMD200,0,0.0007779598236083984
28,avatars___20220315--0818--HDZ165,0,0.013248443603515625
29,avatars___20220315--1053--FWC239,0,0.0010579824447631836
30,avatars___20220401--0841--PHT202,0,0.005978703498840332
31,avatars___20220406--1314--PGO261,0,0.010716378688812256
32,avatars___20220407--0816--OYQ923,0,0.0012983083724975586
33,avatars___20220412--1326--BGR645,0,0.00046694278717041016
34,avatars___20220426--1126--SCG995,0,0.0017932653427124023
35,avatars___20220510--0837--WFU321,0,0.000549614429473877
