,query_key,k,similarity
0,avatars___20210810--1306--FXN596,0,0.019382119178771973
1,avatars___20210817--0900--NRE683,0,0.0617755651473999
2,avatars___20210818--1332--CDR970,0,0.005073487758636475
3,avatars___20210819--0903--DOT682,0,0.0067740678787231445
4,avatars___20210827--0906--KDA058,0,0.005251944065093994
5,avatars___20210831--0815--XJT672,0,0.004374980926513672
6,avatars___20210901--0833--LAS440,0,0.012186586856842041
7,avatars___20210902--0817--IFG774,0,0.0011854767799377441
8,avatars___20210922--0839--UHV563,0,0.01006627082824707
9,avatars___20210928--0843--PAK800,0,0.03982877731323242
10,avatars___20210929--0827--MCR809,0,0.0007184743881225586
11,avatars___20210929--1334--SKB942,0,0.008053243160247803
12,avatars___20211001--0855--KJJ701,0,0.004296302795410156
13,avatars___20211001--1304--XMY093,0,0.06501501798629761
14,avatars___20211006--0836--EID363,0,0.0012979507446289062
15,avatars___20220114--0820--JZE802,0,0.00045603513717651367
16,avatars___20220202--0844--THN461,0,0.00015044212341308594
17,avatars___20220214--0846--HOS732,0,0.00014990568161010742
18,avatars___20220215--0801--ONK705,0,0.02195662260055542
19,avatars___20220216--1324--ZSE894,0,0.041559815406799316
20,avatars___20220218--0839--XIT043,0,0.0011119246482849121
21,avatars___20220303--1247--TAY503,0,0.00026923418045043945
22,avatars___20220304--1320--NNQ107,0,0.004515647888183594
23,avatars___20220307--1342--RGA575,0,0.0008677244186401367
24,avatars___20220310--1128--ZSC414,0,0.0008533000946044922
25,avatars___20220310--1336--XRZ540,0,0.017038166522979736
26,avatars___20220311--1115--NFU480,0,0.0008497238159179688
27,avatars___20220314--1116--KMD200,0,0.000732123851776123
28,avatars___20220315--0818--HDZ165,0,0.012165963649749756
29,avatars___20220315--1053--FWC239,0,0.0025867819786071777
30,avatars___20220401--0841--PHT202,0,0.007724463939666748
31,avatars___20220406--1314--PGO261,0,0.008757412433624268
32,avatars___20220407--0816--OYQ923,0,0.0008287429809570312
33,avatars___20220412--1326--BGR645,0,0.0001800060272216797
34,avatars___20220426--1126--SCG995,0,0.000737607479095459
35,avatars___20220510--0837--WFU321,0,0.00025081634521484375
36,avatars___20220510--1051--OZZ515,0,0.007010698318481445
37,avatars___20220610--0901--TRP396,0,9.518861770629883e-05
38,avatars___20220614--1135--DNM410,0,0.04013639688491821
39,avatars___20220627--0812--BPM833,0,0.014064550399780273
40,avatars___20220705--1055--JPG686,0,0.016707241535186768
41,avatars___20220711--1048--UGU718,0,0.005864143371582031
42,avatars___20220711--1300--BHC106,0,0.018174588680267334
43,avatars___20220712--1040--JEH262,0,0.0002174973487854004
44,avatars___20220714--1031--NAB660,0,0.0033125877380371094
45,avatars___20220726--1314--HNU630,0,0.0005158185958862305
46,avatars___20220727--1059--TMA321,0,0.020820200443267822
47,avatars___20220802--0838--IDD857,0,0.003054201602935791
48,avatars___20220805--1649--NCU289,0,0.014416098594665527
49,avatars___20220808--0809--DPE040,0,0.0067743659019470215
50,avatars___20220808--1036--IBX730,0,0.001112818717956543
51,avatars___20220809--1034--BJM420,0,0.00032597780227661133
52,avatars___20220809--1321--UTC375,0,0.010849356651306152
53,avatars___20220811--1704--HAZ933,0,0.008659899234771729
54,avatars___20220812--1031--KVG225,0,0.0007032155990600586
55,avatars___20220815--0815--GZL442,0,0.001879274845123291
56,avatars___20220815--1041--FZC097,0,0.00023496150970458984
57,avatars___20220815--1307--BMP511,0,0.00046646595001220703
58,avatars___20220815--1656--MOP211,0,0.011653661727905273
59,avatars___20220818--1304--VCN655,0,0.00107574462890625
60,avatars___20220818--1653--SSF476,0,0.00012820959091186523
61,avatars___20220819--0803--BUS250,0,0.00018280744552612305
62,avatars___20220819--1313--NYY338,0,0.000261843204498291
63,avatars___20220824--0804--GTU803,0,0.0008642673492431641
64,avatars___20220829--0836--KSA222,0,0.00036013126373291016
65,avatars___20220830--1711--JZN879,0,0.02174699306488037
66,avatars___20220831--0751--CMS162,0,0.0002936720848083496
67,avatars___20220831--1047--ZUS575,0,0.004045009613037109
68,avatars___20220901--1305--LNP057,0,0.02476257085800171
69,avatars___20221213--1425--VBY735,0,0.006189227104187012
70,avatars___20230106--1047--QCW581,0,0.005883634090423584
71,avatars___20230109--1327--NFS933,0,5.9604644775390625e-06
72,avatars___20230124--1415--KKF424,0,0.000786125659942627
73,avatars___20230131--1229--WBX393,0,0.0002980828285217285
74,avatars___20230206--1354--MFS340,0,0.008395075798034668
75,avatars___20230207--1619--DTW301,0,0.00011080503463745117
76,avatars___20230213--0817--KGV285,0,0.0004054903984069824
77,avatars___20230222--1639--KYL945,0,0.0003879070281982422
78,avatars___20230224--1102--UPC002,0,0.0003237128257751465
79,avatars___20230224--1359--CMZ386,0,0.003082752227783203
80,avatars___20230227--1052--TXE513,0,0.0003046393394470215
81,avatars___20230227--1659--TRT983,0,0.002335190773010254
82,avatars___20230228--1358--HUJ848,0,8.827447891235352e-05
83,avatars___20230301--1646--VNS883,0,0.0016445517539978027
84,avatars___20230302--0808--SEI058,0,0.00020772218704223633
85,avatars___20230302--1343--UWK768,0,2.384185791015625e-05
86,avatars___20230302--1654--LVY864,0,0.016244947910308838
87,avatars___20230303--0802--EFQ599,0,0.0015137791633605957
88,avatars___20230303--1634--ZKN852,0,0.0037921667098999023
89,avatars___20230306--0812--CYQ521,0,0.003752470016479492
90,avatars___20230306--1402--IXG477,0,0.0008324980735778809
91,avatars___20230307--0805--FQC133,0,2.4259090423583984e-05
