,query_key,k,similarity
0,avatars___20210810--1306--FXN596,179,0.9928891286253929
1,avatars___20210817--0900--NRE683,56,0.8893858715891838
2,avatars___20210818--1332--CDR970,11,0.8379503190517426
3,avatars___20210819--0903--DOT682,148,0.9703848231583834
4,avatars___20210827--0906--KDA058,10,0.8997992649674416
5,avatars___20210831--0815--XJT672,207,1.0232633780688047
6,avatars___20210901--0833--LAS440,42,0.8829810619354248
7,avatars___20210902--0817--IFG774,225,1.038198683410883
8,avatars___20210922--0839--UHV563,0,0.1726582646369934
9,avatars___20210928--0843--PAK800,214,1.0124326208606362
10,avatars___20210929--0827--MCR809,8,0.8092635273933411
11,avatars___20210929--1334--SKB942,151,0.9858021643012762
12,avatars___20211001--0855--KJJ701,11,0.8579855263233185
13,avatars___20211001--1304--XMY093,121,0.9635733850300312
14,avatars___20211006--0836--EID363,76,0.938653577119112
15,avatars___20220114--0820--JZE802,24,0.8893049508333206
16,avatars___20220202--0844--THN461,167,0.9819641150534153
17,avatars___20220214--0846--HOS732,2,0.7696481198072433
18,avatars___20220215--0801--ONK705,182,0.996235903352499
19,avatars___20220216--1324--ZSE894,51,0.892495408654213
20,avatars___20220218--0839--XIT043,11,0.8919210061430931
21,avatars___20220303--1247--TAY503,212,1.0163406562060118
22,avatars___20220304--1320--NNQ107,185,0.9866316393017769
23,avatars___20220307--1342--RGA575,2,0.7672817558050156
24,avatars___20220310--1128--ZSC414,46,0.9098791852593422
25,avatars___20220310--1336--XRZ540,221,1.0244386196136475
26,avatars___20220311--1115--NFU480,2,0.8066086769104004
27,avatars___20220314--1116--KMD200,37,0.8955719992518425
28,avatars___20220315--0818--HDZ165,96,0.9495866149663925
29,avatars___20220315--1053--FWC239,118,0.9502800107002258
30,avatars___20220401--0841--PHT202,9,0.8441101461648941
31,avatars___20220406--1314--PGO261,44,0.9090915843844414
32,avatars___20220407--0816--OYQ923,101,0.9406855255365372
33,avatars___20220412--1326--BGR645,69,0.9205659478902817
34,avatars___20220426--1126--SCG995,123,0.9493904821574688
35,avatars___20220510--0837--WFU321,11,0.8487675040960312
36,avatars___20220510--1051--OZZ515,117,0.9678528942167759
37,avatars___20220610--0901--TRP396,53,0.928051047027111
38,avatars___20220614--1135--DNM410,92,0.9484065026044846
39,avatars___20220627--0812--BPM833,25,0.8971740528941154
40,avatars___20220705--1055--JPG686,189,1.0138071505352855
