,query_key,k,similarity
0,avatars___20210810--1306--FXN596,85,0.9289849400520325
1,avatars___20210817--0900--NRE683,118,0.9928107387386262
2,avatars___20210818--1332--CDR970,32,0.8861402347683907
3,avatars___20210819--0903--DOT682,237,1.0408438332378864
4,avatars___20210827--0906--KDA058,116,0.9697500616312027
5,avatars___20210831--0815--XJT672,119,0.9555712342262268
6,avatars___20210901--0833--LAS440,78,0.9249913543462753
7,avatars___20210902--0817--IFG774,231,1.03393916785717
8,avatars___20210922--0839--UHV563,0,0.20686966180801392
9,avatars___20210928--0843--PAK800,62,0.9638217948377132
10,avatars___20210929--0827--MCR809,27,0.8773361220955849
11,avatars___20210929--1334--SKB942,145,0.9732090253382921
12,avatars___20211001--0855--KJJ701,95,0.9267626330256462
13,avatars___20211001--1304--XMY093,108,0.9570697210729122
14,avatars___20211006--0836--EID363,93,0.9497240334749222
15,avatars___20220114--0820--JZE802,61,0.9093097746372223
16,avatars___20220202--0844--THN461,88,0.9415040276944637
17,avatars___20220214--0846--HOS732,127,0.9747946448624134
18,avatars___20220215--0801--ONK705,16,0.9253287091851234
19,avatars___20220216--1324--ZSE894,102,0.9883281607180834
20,avatars___20220218--0839--XIT043,205,0.9984614675631747
21,avatars___20220303--1247--TAY503,138,0.9624156132340431
22,avatars___20220304--1320--NNQ107,214,1.0326948128640652
23,avatars___20220307--1342--RGA575,118,0.9343038201332092
24,avatars___20220310--1128--ZSC414,52,0.8994913026690483
25,avatars___20220310--1336--XRZ540,237,1.0369175970554352
26,avatars___20220311--1115--NFU480,3,0.7870114296674728
27,avatars___20220314--1116--KMD200,24,0.8716278523206711
28,avatars___20220315--0818--HDZ165,17,0.8509499132633209
29,avatars___20220315--1053--FWC239,32,0.9095550626516342
30,avatars___20220401--0841--PHT202,61,0.9184055626392365
31,avatars___20220406--1314--PGO261,116,0.9586431346833706
32,avatars___20220407--0816--OYQ923,133,0.9735659211874008
33,avatars___20220412--1326--BGR645,4,0.7982057332992554
34,avatars___20220426--1126--SCG995,221,1.0307261031121016
35,avatars___20220510--0837--WFU321,117,0.9433056563138962
36,avatars___20220510--1051--OZZ515,177,0.9873826913535595
37,avatars___20220610--0901--TRP396,251,1.0864735320210457
38,avatars___20220614--1135--DNM410,174,0.9725653529167175
39,avatars___20220627--0812--BPM833,191,1.0319256037473679
40,avatars___20220705--1055--JPG686,250,1.1103249564766884
41,avatars___20220711--1048--UGU718,24,0.87559375166893
42,avatars___20220711--1300--BHC106,149,0.9769244752824306
43,avatars___20220712--1040--JEH262,43,0.8894344866275787
44,avatars___20220714--1031--NAB660,9,0.8292438685894012
45,avatars___20220726--1314--HNU630,63,0.9115868806838989
46,avatars___20220727--1059--TMA321,143,0.9669129550457001
47,avatars___20220802--0838--IDD857,85,0.9290750324726105
48,avatars___20220805--1649--NCU289,83,0.9472988061606884
49,avatars___20220808--0809--DPE040,77,0.9344680309295654
50,avatars___20220808--1036--IBX730,83,0.9285693466663361
51,avatars___20220809--1034--BJM420,7,0.8223418444395065
52,avatars___20220809--1321--UTC375,148,0.9703644718974829
53,avatars___20220811--1704--HAZ933,166,1.0041935909539461
54,avatars___20220812--1031--KVG225,15,0.8770672678947449
55,avatars___20220815--0815--GZL442,217,1.0326938331127167
56,avatars___20220815--1041--FZC097,11,0.8665060847997665
57,avatars___20220815--1307--BMP511,121,0.9616451188921928
58,avatars___20220815--1656--MOP211,52,0.913277231156826
59,avatars___20220818--1304--VCN655,126,0.9662760384380817
60,avatars___20220818--1653--SSF476,108,0.9693030808120966
61,avatars___20220819--0803--BUS250,20,0.8547643572092056
62,avatars___20220819--1313--NYY338,124,0.9851311342790723
63,avatars___20220824--0804--GTU803,78,0.9335139840841293
64,avatars___20220829--0836--KSA222,54,0.9153796508908272
65,avatars___20220830--1711--JZN879,119,0.9347588270902634
66,avatars___20220831--0751--CMS162,94,0.9304897710680962
67,avatars___20220831--1047--ZUS575,167,0.982330285012722
68,avatars___20220901--1305--LNP057,29,0.850880578160286
69,avatars___20221213--1425--VBY735,31,0.8727530837059021
70,avatars___20230106--1047--QCW581,234,1.0369926616549492
71,avatars___20230109--1327--NFS933,161,0.9726538490504026
72,avatars___20230124--1415--KKF424,206,1.0396881476044655
73,avatars___20230131--1229--WBX393,64,0.9362664744257927
74,avatars___20230206--1354--MFS340,18,0.86787348985672
75,avatars___20230207--1619--DTW301,55,0.8904115259647369
76,avatars___20230213--0817--KGV285,226,1.040679469704628
77,avatars___20230222--1639--KYL945,145,0.9929580073803663
78,avatars___20230224--1102--UPC002,224,1.0433650277554989
79,avatars___20230224--1359--CMZ386,12,0.8741119354963303
80,avatars___20230227--1052--TXE513,133,0.9818842988461256
81,avatars___20230227--1659--TRT983,220,1.0358308739960194
82,avatars___20230228--1358--HUJ848,79,0.9321762546896935
83,avatars___20230301--1646--VNS883,219,1.0276811011135578
84,avatars___20230302--0808--SEI058,234,1.049621682614088
85,avatars___20230302--1343--UWK768,106,0.9701670333743095
86,avatars___20230302--1654--LVY864,35,0.8862529918551445
87,avatars___20230303--0802--EFQ599,230,1.03613256290555
88,avatars___20230303--1634--ZKN852,4,0.844485267996788
89,avatars___20230306--0812--CYQ521,242,1.0719329863786697
90,avatars___20230306--1402--IXG477,164,1.0125721637159586
91,avatars___20230307--0805--FQC133,49,0.9201144129037857
92,avatars___20230307--1648--KUG325,63,0.9192034751176834
93,avatars___20230308--1352--BDF920,56,0.920407235622406
94,avatars___20230308--1639--IKB041,8,0.8012887239456177
95,avatars___20230309--0820--CPA784,200,1.0161473490297794
96,avatars___20230309--1343--RIM072,82,0.933646559715271
97,avatars___20230310--1106--FCT871,244,1.0770887732505798
98,avatars___20230313--0819--GCZ208,184,1.0120470151305199
99,avatars___20230313--1653--RHL466,23,0.8982614353299141
100,avatars___20230314--1632--PFN770,36,0.8899602890014648
101,avatars___20230315--0816--TEA904,67,0.9398972913622856
102,avatars___20230315--1638--UIS049,33,0.8928783759474754
103,avatars___20230316--1103--BHK376,195,0.9994811792857945
104,avatars___20230316--1356--GXR876,61,0.9148059114813805
105,avatars___20230317--1054--GBQ558,92,0.9391073323786259
106,avatars___20230317--1648--ONK818,73,0.9276627376675606
107,avatars___20230320--0810--ZJN985,134,0.966748520731926
108,avatars___20230322--0820--QHY185,181,1.0222910027951002
109,avatars___20230322--1706--IBQ026,98,0.9379676356911659
110,avatars___20230323--1044--HRO745,132,0.9681858643889427
111,avatars___20230323--1348--ZQK191,239,1.0387683920562267
112,avatars___20230323--1656--MZL038,158,0.9753087237477303
113,avatars___20230324--0820--AEY864,46,0.9100044071674347
114,avatars___20230324--1118--ZZS850,4,0.8335641920566559
115,avatars___20230324--1647--YWZ007,12,0.8359366655349731
116,avatars___20230327--1036--RSC756,52,0.9085489809513092
117,avatars___20230328--0800--BLY735,190,1.002543647075072
118,avatars___20230328--1214--IEY203,221,1.0400715544819832
119,avatars___20230330--0823--LMT312,65,0.9208020865917206
120,avatars___20230330--1421--UCD539,20,0.867765799164772
121,avatars___20230403--1022--RWS274,215,1.021122120320797
122,avatars___20230404--0804--GJI283,99,0.945829052478075
123,avatars___20230404--1217--DED409,158,0.9751138295978308
124,avatars___20230405--1213--NWM763,14,0.8521648347377777
125,avatars___20230405--1635--AAN112,160,0.9801816567778587
