,query_key,k,similarity
159,avatars___20230602--1453--FMB793,11,0.8637229651212692
160,avatars___20230605--1354--JJA915,69,0.9263591840863228
161,avatars___20230607--0809--PZC599,10,0.8632781505584717
162,avatars___20230607--1409--HVO722,11,0.8141579926013947
163,avatars___20230607--1652--ZUE409,99,0.9604026898741722
164,avatars___20230608--1009--YIK625,82,0.925980806350708
165,avatars___20230608--1209--EPY965,8,0.8690504729747772
166,avatars___20230609--0959--LXC339,167,1.008598099462688
167,avatars___20230612--1211--JFS610,63,0.9111244454979897
168,avatars___20230615--0808--WXT125,1,0.74177485704422
169,avatars___20230615--1702--DAT749,186,0.9840505328029394
170,avatars___20230627--1045--UMJ550,4,0.4091233015060425
171,avatars___20230627--1701--SIQ409,59,0.9083626493811607
172,avatars___20230628--1405--IJB027,111,0.9697824120521545
173,avatars___20230629--1004--QBN395,39,0.8818784058094025
174,avatars___20230629--1159--APP152,9,0.8780786246061325
175,avatars___20230630--1424--RSY180,138,0.9750353693962097
176,avatars___20230630--1651--HTL154,23,0.8870568796992302
177,avatars___20230703--0826--ZWG600,19,0.8704036176204681
178,avatars___20230705--1657--HBT289,158,0.9835345596075058
179,avatars___20230706--1016--CVR434,87,0.9400428272783756
180,avatars___20230707--0817--KIX259,153,0.9850589213892817
181,avatars___20230707--1200--MQL211,50,0.9055615589022636
182,avatars___20230710--0814--WWY595,78,0.9360049366950989
183,avatars___20230717--0836--PSV686,242,1.0823631435632706
184,avatars___20230717--1225--QNG975,136,0.959048505872488
185,avatars___20230718--1021--UYF211,189,1.0208662413060665
186,avatars___20230718--1434--YYA788,50,0.91628847271204
187,avatars___20230719--1655--MVB233,25,0.8777097687125206
188,avatars___20230720--1025--CTP175,92,0.931413359940052
189,avatars___20230720--1415--MJX355,131,0.9707278702408075
190,avatars___20230721--1207--WOZ406,46,0.9187398850917816
191,avatars___20230724--0814--IIQ590,30,0.8824822530150414
192,avatars___20230725--1218--KXI621,130,0.9515493400394917
193,avatars___20230725--1407--OWI326,183,0.9985630699666217
194,avatars___20230726--0805--GZU008,107,0.9354040324687958
195,avatars___20230726--1016--RLB874,79,0.9486992955207825
196,avatars___20230726--1657--AYE877,136,0.9691181182861328
197,avatars___20230727--1211--RSJ093,49,0.9009977951645851
198,avatars___20230728--0757--CRV122,234,1.042820930480957
199,avatars___20230728--1002--EXA831,249,1.0848502591252327
200,avatars___20230728--1203--FGK870,160,0.9742021132260561
201,avatars___20230728--1206--SVG441,2,0.7610930949449539
202,avatars___20230728--1401--FPK790,9,0.8267052322626114
203,avatars___20230801--1420--EJG940,158,0.9963119563180953
204,avatars___20230802--1003--KAP399,145,0.9827787987887859
205,avatars___20230802--1205--LPB114,47,0.922973059117794
206,avatars___20230804--1159--MZW030,19,0.8509590327739716
207,avatars___20230804--1714--URP626,4,0.8323742598295212
208,avatars___20230807--0839--TCE049,92,0.9463857933878899
209,avatars___20230807--1011--TWH159,14,0.8752688691020012
210,avatars___20230808--0759--YLC760,34,0.9111317619681358
211,avatars___20230808--1157--YJF815,20,0.9086429104208946
212,avatars___20230808--1656--QFA788,74,0.9333311691880226
213,avatars___20230809--0814--LWN501,23,0.8957633674144745
214,avatars___20230809--1645--ITH925,25,0.8635404258966446
215,avatars___20230810--0812--OXS375,85,0.947602778673172
216,avatars___20230810--0819--LNL587,7,0.8241100609302521
217,avatars___20230810--1201--NDZ630,243,1.0663651674985886
218,avatars___20230810--1355--AJR151,165,1.003176681464538
219,avatars___20230810--1630--ANX726,189,1.0185740236192942
220,avatars___20230811--1202--QWY097,63,0.9267192631959915
221,avatars___20230811--1636--XUD838,137,0.9698842372745275
222,avatars___20230814--0822--GJL377,4,0.8366014510393143
223,avatars___20230814--0822--GTA798,164,0.9951870874501765
224,avatars___20230814--1700--LVD531,34,0.9064466580748558
225,avatars___20230815--0816--HWN858,128,0.9617083817720413
226,avatars___20230815--1401--PWG860,101,0.9361105933785439
227,avatars___20230816--0807--TYX812,15,0.8520022183656693
228,avatars___20230816--1219--EPP420,30,0.9213305786252022
229,avatars___20230817--0805--PDX936,73,0.9293400049209595
230,avatars___20230817--1136--DZS003,0,0.10265570878982544
231,avatars___20230829--1404--OKX508,51,0.8780096843838692
232,avatars___20230831--0814--ADL311,1,0.7656282633543015
233,avatars___20230831--1037--UTI042,113,0.9619741775095463
234,avatars___20230901--1429--CPP930,52,0.9220226854085922
235,avatars___20230905--1354--JOX535,15,0.8796854689717293
236,avatars___20230906--0803--HBM931,108,0.9483711495995522
237,avatars___20230906--1059--QLL112,93,0.9383393041789532
238,avatars___20230908--1549--NCC597,28,0.9004988595843315
239,avatars___20230908--1645--DHA971,3,0.8295955061912537
240,avatars___20230912--1313--NJI020,53,0.9245902597904205
241,avatars___20230914--1035--GBH400,78,0.9395668134093285
242,avatars___20230914--1105--BXQ083,175,0.9823264740407467
243,avatars___20230914--1702--WOZ485,19,0.8652671575546265
244,avatars___20230915--0810--EVY126,201,1.031974919140339
245,avatars___20230915--1145--ZEM686,220,1.0286935158073902
246,avatars___20230915--1648--QVU001,69,0.9274646118283272
247,avatars___20230918--1040--NTA876,110,0.9548124186694622
248,avatars___20230918--1402--UIQ957,7,0.8519965708255768
249,avatars___20230919--1056--JEN167,232,1.0612037405371666
250,avatars___20230919--1626--RHU956,216,1.0307400468736887
251,avatars___20230920--1404--INQ807,23,0.8782139793038368
252,avatars___20230925--0843--MGR740,66,0.9243356958031654
253,avatars___20230925--1356--PKH444,23,0.8709861934185028
254,avatars___20230925--1644--KWL586,113,0.9475260823965073
